J_cinerea_1,0
J_cinerea_2,0
J_mandshurica,0
J_regea,0
P_delavayi_H17,1
P_fraxinifolia_H1,1
P_fraxinifolia_H10,1
P_fraxinifolia_H11,1
P_fraxinifolia_H12,1
P_fraxinifolia_H2,1
P_fraxinifolia_H3,1
P_fraxinifolia_H4,1
P_fraxinifolia_H5,1
P_fraxinifolia_H6,1
P_fraxinifolia_H7,1
P_fraxinifolia_H8,1
P_fraxinifolia_H9,1
P_hupehensis_H18,1
P_insignis_1_H1,1
P_insignis_2_H16,1
P_rhoifolia_H14,1
P_rhoifolia_H15,1
P_stenoptera_H13,1
P_tonkinensis_1_H1,1
P_tonkinensis_2_H1,1
